title,url,content,last_modified,category
"Salon « French Gourmet Pleasures » (Séoul, 14 mars 2017)",https://kr.ambafrance.org/Salon-French-Gourmet-Pleasures-Seoul-14-mars-2017,"Le salon « French Gourmet Pleasures », réunissant 15 entreprises françaises d’épicerie et de confiserie, s’est tenu à Séoul le 14 mars 2017. Organisé par l’Association pour le Développement des Echanges internationaux de Produits et Techniques Agroalimentaires (Adepta), avec le soutien du Ministère de l’agriculture, de l’agroalimentaire et de la forêt et de l’Ambassade de France, il a permis aux sociétés françaises participantes de découvrir le marché coréen et de rencontrer des importateurs et distributeurs potentiels, ou, pour les entreprises françaises déjà présentes sur le marché coréen, de s’y développer. L’Ambassadeur Fabien Penone s’est entretenu avec l’ensemble des représentants des sociétés participant à l’opération.  Le prochain salon de la gastronomie « French Wine Tasting », organisé par Business France, se tiendra le mardi 25 avril 2017. Grâce à ce salon, 37 entreprises pourront rencontrer des importateurs, distributeurs et prescripteurs coréens. Liste des sociétés ayant participé au salon « French Gourmet Pleasures » du 14 mars 2017 : Biscochoc, Chocmod, Comtes de Provence, D’Aucy, Famille Michaud, Fossier, François Doucet, La Cigale, La Sablésienne, Lutti, Malongo, Medicis, Mulot et Petitjean, Rohan, Valette.",11/12/2017,Actualités économiques
"Lancement du Grand Prix VI 2017 chez Asiance (Séoul, 13 mars 2017)",https://kr.ambafrance.org/Lancement-du-Grand-Prix-VI-2017-chez-Asiance-Seoul-13-mars-2017,"La seconde édition du Grand Prix VI de Corée est lancée avec le soutien de l’Ambassade de France, des CCEF et de la FKCCI. Avis à tous les VIE et VIA de Corée, l’inscription au Grand Prix VI 2017 est ouverte. La section des CCEF de Corée, le bureau Business France et la chambre de commerce franco-coréenne (FKCCI) sont associés pour promouvoir et récompenser les meilleurs VI de Corée. Grâce au soutien des entreprises Asiance, Bluebell, LBI, Pernod-Ricard, Renault, Thalès, les 4 VI gagnants se partageront plus de 4 millions KRW de lots. L’Ambassadeur Fabien Penone accueillera la soirée de remise des prix à la résidence de France avant la fin du mois de juin. L’inscription au Grand Prix se fait auprès de seo-moon.chang@businessfrance.fr avant le 31 mars 2017 ",11/12/2017,Actualités économiques
Lancement de « Welcome to France » par Business France pour l’accueil et l’information des talents internationaux en France,https://kr.ambafrance.org/Lancement-de-Welcome-to-France-par-Business-France-pour-l-accueil-et-l,"Le site « Welcome to France », lancé par Business France, est destiné aux personnes souhaitant s’installer ou revenir dans notre pays pour des raisons professionnelles. Il s’agit d’un service unique destiné aux talents internationaux concentrant l’ensemble des renseignements et démarches nécessaires pour réussir leur arrivée en France. Celui-ci offre un accompagnement personnalisé à tous les candidats à l’expatriation en France. La promotion de l’attractivité de la France s’est également faite auprès des entreprises internationales pour mettre en avant les atouts français : renforcement du crédit impôt compétitivité emploi, abaissement progressif du taux d’impôt sur les sociétés à 28%, création du compte PME innovation et la modernisation du droit du travail. Toutes ces mesures participent de ce mouvement vers plus de compétitivité, en vue d’attirer en France de nouvelles entreprises. Cette politique globale en faveur de l’attractivité de notre pays, résolument tournée vers les talents et les entreprises internationales, porte ses fruits. C’est ainsi que la France accueille avec plaisir et fierté la vingtaine de nouveaux investissements effectués chaque semaine en France. Une dynamique amenée à se poursuivre pour notre économie et son rayonnement dans le monde.",11/12/2017,Actualités économiques
French Fashion Fair 2017,https://kr.ambafrance.org/French-Fashion-Fair-2017,,,Actualités économiques
Réunion du club d’affaires de haut niveau France – Corée au MEDEF International,https://kr.ambafrance.org/Reunion-du-club-d-affaires-de-haut-niveau-France-Coree-au-MEDEF-International,,,Actualités économiques
Asiance et Luxury Business Institute - Lauréats du concours Créative Next en Corée (14 juillet 2016),https://kr.ambafrance.org/Asiance-et-Luxury-Business-Institute-Laureats-du-concours-Creative-Next-en,"L’Ambassadeur de France en Corée, M. Fabien Penone, a annoncé les deux lauréats du concours Créative Next en Corée, Asiance et Luxury Business Institute, à l’occasion de la réception du 14 juillet 2016 à la Résidence de France. Ce concours, lancé dans le cadre de la campagne Créative France portée par Business France, visait à mettre à l’honneur des entrepreneurs français établis à l’étranger et particulièrement représentatifs de la créativité française. Les deux lauréats en Corée ont été classés ex-aequo par le jury présidé par l’Ambassadeur et composé des Présidents de la Chambre de commerce et d’industrie franco-coréenne (FKCCI), de la section Corée des Conseillers du Commerce extérieur de la France (CCEF) et du Cercle des entrepreneurs francophones en Corée (CEFC), du Conseiller économique de l’Ambassade et du Directeur de Business France en Corée, auxquels était également associée Mme Ida Daussy, personnalité choisie pour la campagne Créative France en Corée. Asiance est une agence de communication et de marketing digital, fondée par M. Olivier Mouroux et son associée, Mme Bosun Kim.  Luxury Business Institute (LBI), spécialisé dans le consulting et la formation adaptée aux filières du luxe en Asie, est présidé par son fondateur, M. Daniel Mayran.  Les deux lauréats rejoignent, pour la campagne Créative France, des personnalités françaises de premier plan telles que Cédric Villani, Thierry Marx ou Philippe Starck.",21/09/2017,Actualités économiques
Réunion des Conseillers du commerce extérieur de Corée à l’Ambassade de France (24 juin 2016),https://kr.ambafrance.org/Reunion-des-Conseillers-du-commerce-exterieur-de-Coree-a-l-Ambassade-de-France,"L’Ambassadeur de France en Corée, M. Fabien Penone, a réuni le 24 juin 2016 à la Résidence les Conseillers du commerce extérieur de Corée.  L’Ambassadeur a présenté les principaux résultats de la visite d’Etat en France de la Présidente Park Geun-hye du 1er au 4 juin 2016, la première visite d’Etat d’un Président coréen en France depuis seize ans. Il a rappelé les priorités définies par les deux Chefs d’Etat pour le développement de la relation économique : poursuite de la diversification des échanges commerciaux, à travers la pleine mise en œuvre de l’Accord de libre-échange entre l’Union européenne et la Corée ; soutien aux investissements croisés, en particulier aux investissements coréens en France ; renforcement de la coopération en matière d’innovation et de nouvelles technologies, au niveau des grands groupes comme des start-ups ; appui à la coopération entre collectivités locales française et coréennes, qui devrait faciliter le développement des activités des PME françaises en Corée. Après la présentation de la conjoncture économique par le service économique de l’ambassade, M. Martin Tricaud, Président de la section des Conseillers du commerce extérieur de Corée, a remis officiellement à l’Ambassadeur l’étude « La Corée hors les murs », qui sera disponible début juillet sur le site du Conseil national des Conseillers du commerce extérieur. M. Tricaud a fait le point ensuite des activités des Conseillers du commerce extérieur en Corée. Il a évoqué notamment la réunion de l’ensemble des sections des Conseillers du commerce extérieur des pays d’Asie du nord (réunion « RAN ») à Hong Kong début juin sur le thème de l’économie numérique, à laquelle six représentants de la section Corée ont participé.",21/09/2017,Actualités économiques
"Signature d’une lettre d’intention entre le Bureau Veritas, la province du Gyeonggi et la ville d’Anyang (24 juin 2016)",https://kr.ambafrance.org/Signature-d-une-lettre-d-intention-entre-le-Bureau-Veritas-la-province-du,"L’Ambassadeur de France en Corée, M. Fabien Penone, a participé le 24 juin 2016 à la cérémonie de signature d’une lettre d’intention (MOU) entre le Bureau Veritas, la province du Gyeonggi et la ville d’Anyang. La province était représentée par le Vice-Gouverneur, M. Yang Bok-Wan, et la ville d’Anyang par son Maire, M. Lee Phil Woon.  Bureau Veritas a investi 10 millions USD dans la ville d’Anyang pour construire et équiper un nouveau laboratoire de tests et de contrôles relatifs aux biens de consommation (électronique, cosmétique, électroménager, etc). Le laboratoire devrait employer à terme près de 130 personnes. La province du Gyeonggi et la ville d’Anyang faciliteront le recrutement et la formation d’employés pour ce laboratoire, à travers leurs programmes d’appui à l’emploi des jeunes et des femmes ayant interrompu leur carrière.",21/09/2017,Actualités économiques
Talents des vignobles français,https://kr.ambafrance.org/Talents-des-vignobles-francais,"Le 17 mail 2016 à Séoul Cette mission itinérante guidera les entreprises françaises de vins et spiritueux (primo-exportateurs ou entreprises déjà présentes) sur les marchés cibles à l’exportation de la Corée, à la rencontre d’opérateurs locaux sélectionnés.",02/05/2016,Actualités économiques
Mission du pôle de compétitivité optique/Photonique,https://kr.ambafrance.org/Mission-du-pole-de-competitivite-optique-Photonique,,,Actualités économiques
Diplomatie économique – Participation française au salon mondial de l’électronique de Las Vegas (6 au 9 janvier 2016),https://kr.ambafrance.org/Diplomatie-economique-Participation-francaise-au-salon-mondial-de-l,"La 49e édition du ""Consumer Electronic Show"", plus grand salon mondial de l’électronique destiné au grand public, s’est ouverte le 6 janvier à Las Vegas. Ce salon permet aux entreprises du monde entier de se faire connaître du grand public, des investisseurs et des distributeurs.  Notre pays est la deuxième délégation mondiale derrière les Etats-Unis : 190 jeunes entreprises françaises innovantes sont présentes cette année, contre 120 en 2015. Parmi elles, 22 ""jeunes pousses"" exposeront leurs activités au sein du pavillon ""French Tech"" organisé par Business France. Cette exceptionnelle mobilisation est un atout pour l’attractivité de la France.",11/12/2017,Actualités économiques
